Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2015-01-01,367.77081298828125,369.1864578248745,364.5110940115228,366.7556297212937,2002764
2015-01-02,374.9980163574219,376.0877119017288,367.32371656694033,367.32371656694033,6778320
2015-01-05,371.77557373046875,378.1273638164369,368.348207855667,374.3833486533407,9937024
2015-01-06,364.0081787109375,369.74529362152305,360.26416290498895,368.81394527486935,9667316
2015-01-07,365.749755859375,367.83596670446906,363.2257931757006,366.0198377385906,7249916
2015-01-08,367.5937805175781,371.98043925952567,363.2257669284302,369.8569609975766,13564920
2015-01-09,386.40716552734375,392.8427926818892,356.3432544911641,368.8326240865435,44863328
2015-01-12,394.1372375488281,394.742613881725,386.5095048495252,389.67608874467794,12758888
2015-01-13,389.0986328125,392.6191562941542,386.50950300684866,392.6191562941542,8801236
2015-01-14,396.50286865234375,397.3131598128215,389.78788421210663,390.88685694665065,9921260
2015-01-15,397.5460510253906,401.00136256712625,393.44811820470017,397.72299812017604,8342452
2015-01-16,394.574951171875,402.34238534939607,393.4014434527428,400.1071498752328,6690960
2015-01-19,391.6319274902344,397.19209456794607,390.1604154893462,394.8916462683933,4087744
2015-01-20,395.6739807128906,397.3131627250977,391.4363461831223,392.4701518339338,6804504
2015-01-21,404.18658447265625,405.3135251988581,394.5192056962773,397.03384652578615,8494908
2015-01-22,409.1320495605469,410.3521251194471,402.5846881785683,405.0993289816153,9958396
2015-01-23,412.59661865234375,414.4499926704358,403.29245824916524,409.79325117975674,9486328
2015-01-27,397.9651794433594,413.70496772464367,396.7730716574242,413.70496772464367,13739968
2015-01-28,399.4645080566406,401.3737715918134,396.8101660687175,400.479668353317,13134356
2015-01-29,399.64154052734375,400.46110881018046,396.3073319289074,399.5484057008401,15369424
2015-01-30,398.9709167480469,402.8174120323677,396.18619477394583,402.6218198185912,10833744
2015-02-02,398.03033447265625,400.85230158383774,396.0186130832642,398.89647018670473,8702540
