Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2015-01-01,988.8797607421875,997.2125069761656,987.1121855186742,997.2125069761656,366830
2015-01-02,1002.048828125,1006.5162772872535,990.8414147406944,990.9967663398744,925740
2015-01-05,986.8206176757812,1009.9930430178379,980.7603881688653,1002.6509257833644,1754242
2015-01-06,950.4403076171875,982.4894052419007,947.8763418703052,982.4894052419007,2423784
2015-01-07,939.213134765625,963.0848320138119,935.2312781143555,959.5303345010385,2636332
2015-01-08,949.3526611328125,951.3727067110698,940.3206417653023,948.8087406956414,1565408
2015-01-09,975.9627685546875,978.9151125954319,951.760831304497,953.7032003479754,3197642
2015-01-12,974.9528198242188,982.0619103748921,963.5122837054297,977.7886979484191,1596006
2015-01-13,970.3687133789062,982.9941124812577,963.4539552827957,978.9540227054016,1468432
2015-01-14,979.7116088867188,983.5381142533347,971.3788637569535,977.4002084433093,1787096
2015-01-15,986.3746948242188,1002.9430784210022,980.217341967965,984.0049647101379,5009920
2015-01-16,983.6742553710938,988.666183468146,965.0858341314856,988.161148374541,5293830
2015-01-19,975.4577026367188,990.9966544907486,972.3499122659128,985.1695475454874,1135074
2015-01-20,971.359619140625,982.8390427386946,964.6778865141752,978.9543034393322,2058566
2015-01-21,976.5455932617188,979.7310598964214,966.6200673224704,979.7310598964214,2310480
2015-01-22,976.4486694335938,979.4398997375164,969.4366960019721,977.5946485629985,2113214
2015-01-23,972.5836791992188,983.6357470632852,969.6701237952136,976.6237714225199,3150380
2015-01-27,973.9263916015625,978.9671777449682,969.0607495650567,977.9356996460575,2738736
2015-01-28,988.5425415039062,990.6054971637719,974.2569441843162,974.2959073232763,3121980
2015-01-29,990.50830078125,999.8698137251371,978.1495717785534,987.9198176013822,3734392
2015-01-30,966.14111328125,1002.3219990563102,961.450616570519,996.7556870065979,5817402
2015-02-02,978.6557006835938,981.4777729005027,958.3562813016885,966.1218265335284,3181802
2015-02-03,995.8018798828125,998.4293254761708,975.8917190659538,977.662735995852,2345054
2015-02-04,978.69482421875,1001.0378167986026,973.9459760957105,999.59760561002,2245418
2015-02-05,993.5247802734375,1008.82237229295,980.5238274812212,980.9130787029288,4530168
2015-02-06,1002.6135864257812,1010.028839372361,992.921271414418,993.7581233213702,2136416
2015-02-09,978.1494140625,1000.0254100239181,973.128111022441,997.067062553593,2076432
2015-02-10,950.2207641601562,983.346087495437,947.0484041074313,977.0207539291625,3799054
2015-02-11,957.5189208984375,968.1649784755476,952.5949315807756,955.631109731661,2937522
2015-02-12,958.3948974609375,965.265238829658,952.4977792190872,965.265238829658,3107980
2015-02-13,988.2113647460938,991.7146251233326,957.6551492335115,961.4503479755201,4158326
2015-02-16,1006.136962890625,1010.1073078688974,994.5372530269876,996.4835098822264,2364392
2015-02-18,1025.93017578125,1028.7912109186482,998.5269216076665,1006.2341165415049,2660014
2015-02-19,1043.602294921875,1046.0351157288244,1025.6772522098593,1026.0665035389713,2618002
2015-02-20,1041.460693359375,1050.510780511066,1028.4986140453925,1050.510780511066,1801588
2015-02-23,1049.67431640625,1059.541873334952,1039.6900601313948,1039.6900601313948,1614892
